MOLECULE_NAME,SMILES,log_fu
103744604,C1=CC(=CC=C1S(=O)(=O)N(CC2=C(C=C(C=C2)C3=NOC=N3)F)[C@H](CCC(F)(F)F)C(=O)N)Cl,-1.777283529
103744759,CCCCCCCC(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)[C@@H](C)O,-0.969400278
103744760,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)[C@@H](C)O,-1.11463878
103744761,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)[C@@H](C)O,-0.951558196
103744788,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)C)[C@@H](C)O,-0.881074247
103744790,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C,-1.235823868
103744825,C[C@H]([C@H]1C(=O)NCC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCN)CCN)CC(C)C)CC2=CC=CC=C2)CCN)NC(=O)[C@H](CCN)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)C)O,-0.450261269
103744977,C1=CC(=C(C(=C1)F)N(C2=NC(=C(C=C2)C(=O)N)C3=C(C=C(C=C3)F)F)C(=O)N)F,-0.406381692
103744991,CC1=C(C=C(C=C1)C(=O)NC)N2C(=CC(=C(C2=O)Br)OCC3=C(C=C(C=C3)F)F)C,-1.189095719
103744992,CC1=C(C=C(C=C1F)C(=O)NC2CC2)C3=NC=C(C=C3)C(=O)NCC(C)(C)C,-0.924818145
103746394,C1CNCCC1N2C=C(C=N2)C3=NC4=C(C=CC=C4N=C3)C5=CC(=C(C(=C5)F)CN6CCOCC6)F,-1.068542129
103747384,C1CN(CCC1SC2=CC=CC=N2)C3=NC=NC(=C3[N+](=O)[O-])NC4=CC=C(C=C4)N5C=NC=N5,-2.769551079
103748192,C[C@@H]1CN(C[C@@H](C1(C2=CC=CC=C2)O)C)C(=O)[C@@H]3CN(C[C@H]3C4=C(C=C(C=C4)F)F)C(C)(C)C,-0.634699251
103749767,CCNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)C(=O)NCCNC(=O)NC4CCN(CC4)C5=CC=CC=N5)NCC(C6=CC=CC=C6)C7=CC=CC=C7)O)O,-2.045757491
103751910,CC(C)NC(=O)C1=NN(C(=O)C2=C(SC=C21)N)C3=CC=C(C=C3)Cl,-2.004364805
103751969,C1CC1NC(=O)C2=NN(C(=O)C3=C(SC=C32)N)C4=CC=C(C=C4)Cl,-1.747146969
103756867,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F,-1.619788758
103756927,CC(C)C1=CC=C(C=C1)NC(=O)CN2C=NC3=C2C(=O)N(C(=O)N3C)C,-0.898596649
103759060,CCCCC1=NC2=C(N1CC3=CC=CC=C3)C4=CC=CC=C4N=C2N,-1.76700389
103759062,CCCCCCC1=NC2=C(N1CC3=CC=CC=C3)C4=CC=CC=C4N=C2N,-2.443697499
103764854,CN(C)CCOC1=C(C=CC(=C1)NS(=O)(=O)C2=C(C=C(C=C2Cl)C(F)(F)F)Cl)Cl,-2.537602002
103769588,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2,-0.634699251
104234145,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,-0.969400278
104234151,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,-0.996108834
104234169,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,-0.27205229
104234229,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,-0.545612533
104234246,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,-1.718966633
104234266,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,-1.005243055
104234350,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,-0.148435918
104238347,CCOC1=CC(=CC(=C1C2=CC=C(C=C2)F)OCC)CN3CCC(CC3)NC(=O)C4=CN=CC(=C4)C,-1.826813732
104239250,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C=NC5=C(N=CN=C54)N,-1.866461092
104239253,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C5=NC=NC(=C5C(=N4)C6=CC(=C(C=C6)O)F)N,-1.698970004
104242437,C1C[C@@H]([C@H](C1)OCC2=CC=CC=C2)NC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,-1.161150909
104242458,C[C@H]1CN=C(C2=C(O1)C=CS2)N,-0.311135432
104243144,C1CC1NC(=O)C2=NOC(=C2)C3=CC=CS3,-1.11463878
104246854,C[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H]2CCCC3=CC=CC=C23)C(C)(C)C)NC,-1.096367484
104247392,C[C@@H]1CNC2=C(C(=O)N1)SC3=C2C4=C(C=C3)N=C(C=C4)C5=CN=C(C=C5)C,-0.821023053
104247808,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC=C(C=C4)Cl)C(=O)N,-2.091514981
104248639,CCNC(=O)C[C@H]1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C,-0.619246229
104251918,COC1=CC2=C(C(=CN=C2C=C1)C#N)CCN3CCC(CC3)NCC4=CC5=C(C=N4)OCS5,-1.050609993
123083185,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,-2.585026652
123083652,CC(C)(CC1=CC=CC(=C1)CC(=O)NCC2=CC(=CC=C2)C3=CC=C(C=C3)O)NC[C@@H](C4=CC(=C(C=C4)O)NS(=O)(=O)C)O,-2.27572413
123084749,C1CCN(C1)CCN2C3=C(C=C(C=C3)N4C=CC5=C(C4=O)C=C(O5)C6=CC=C(C=C6)Cl)C=N2,-2.180456064
123084801,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC=C(C=C4)C(=O)N)C(=O)N,-0.581864502
123086577,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,-2.823908741
123086875,CC1([C@@H](C(=O)N1OS(=O)(=O)O)NC(=O)/C(=N\OCC2=CC(=O)C(=CN2O)O)/C3=CSC(=N3)N)C,-0.510322708
123086932,COC1=CC=C(C=C1)C2=CC3=C(S2)C(=CN=C3N[C@H]4CCCNC4)C(=O)N,-1.179798541
123087478,C1=CC(=C(N=C1)C(=O)NCC(=O)O)O,-0.634699251
123087762,CC1=NC(=CS1)C(=O)N2CCOC3(C2)CCN(CC3)CC4=CC=C(C=C4)Cl,-0.365119859
123087792,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)O,-0.713319031
123089034,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NCC4=CC=CC=N4,-1.886056648
123089357,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC(=C(C=C4)F)Cl)C(=O)N,-2.408935393
123090120,C1=CC(=CC=C1CCNCC2=C(N=C3C=C(C=CC3=C2)O)C4=CSC=C4)Br,-2.823908741
123090162,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31,-0.673459331
123090281,CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CF)NC(=O)C(Cl)Cl)O,-0.169860613
123091618,COC1=CC(=CC(=C1O)OC)C(=O)OCCCCN=C(N)N,-0.208590084
123091633,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC=C(C=C4)F)C(=O)N,-1.581698709
123092910,C1CC1C2=NC3=CC=CC=C3C(=C2/C=C/[C@H](C[C@H](CC(=O)O)O)O)C4=CC=C(C=C4)F,-1.698970004
123093837,COC1=CC=CC(=C1)C2=CC3=C(S2)C(=CN=C3N[C@H]4CCCNC4)C(=O)N,-1.359518563
123093912,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC(=C(C=C4)Cl)F)C(=O)N,-1.974694135
123094231,C1CCN(C1)CCN2C3=C(C=C(C=C3)N4C=CC(=CC4=O)OCC5=CC=CC=C5)C=N2,-0.770574152
123095965,C1CCN(C1)CCN2C3=C(C=C(C=C3)N4C=CC(=CC4=O)C5=CC=CC=C5)C=N2,-0.770574152
123096125,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC(=C(C=C4)F)F)C(=O)N,-1.718966633
123098649,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)Br)C(=O)N,-0.745935547
123100842,C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=C(C=C(C=C4)F)F)C(=O)N,-1.330683119
123101353,CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,-1.217527376
123101506,C1CN(CCC12CCN(CC2)C(=O)C3=CC(=CC=C3)N4CC5=C(C4=O)C(=CC=C5)Cl)C6=CC=NC=C6,-2.022276395
124955966,CC1=CC(=NN1)NC2=NC(=NC=C2F)N[C@@H](C)C3=NC=C(C=N3)F,-0.326794718
124955967,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=NNC(=C3)C4CC4)F,-0.650139918
124955972,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)OC)Cl,-0.916139199
124957021,C[C@H](C1=NC=C(C=C1)OCC(F)(F)F)NC(=O)CC2=CC=C(C=C2)C3CC3,-2.387216143
124957687,C1CN(CCN1CC2=C(C=CC(=C2)Cl)OCC(=O)O)S(=O)(=O)C3=CC=CC=C3,-1.416801226
124958196,CC1=CC(=C(C=C1)F)NC2=C(N=NC3=CC(=C(C=C32)OC)OC)C(=O)N,-1.504455662
124958432,C1=CC2=C(C=C1F)C(=CN2)CCCCCN,-0.443818153
124958586,CC1=CC(=NN1)NC2=NC(=NC=C2C)N[C@@H](C)C3=NC=C(C=N3)F,-0.552686891
124958587,CC1=CC(=NN1)NC2=NC(=NC=C2Br)N[C@@H](C)C3=NC=C(C=N3)F,-1.068542129
124958588,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=C(C(=N2)N3CCOCC3)F)NC4=CC(=NN4)OC,-0.596707855
124960054,C1=CC2=C(C=C1C3=CC=NC=C3)SC(=N2)N,-0.924818145
124960347,CC[C@H]1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,-2.161150909
124960348,C[C@H]1CN(CCN1C(=O)CC2=CC=C(C=C2)F)CC3=C(C=CC(=C3)Cl)OCC(=O)O,-1.542118103
124961209,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)OC)Br,-0.907279355
124961210,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)N(C)C)Cl,-0.978397284
124961679,CC1=C(C=CC(=C1)CN2CC3=CC=CC=C3C2C(=O)NC4=C(C=C(C=C4)Cl)Cl)OCC(=O)O,-2.886056648
124962416,C1CN(CCC1OC(=O)NC2=CC=CC=C2C3=CC=CC=C3)CCCCCCCCCNC[C@@H](C4=C5C=CC(=O)NC5=C(C=C4)O)O,-0.924818145
124962954,C[C@H]1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,-1.562249437
124963062,COC1=CC=C(C=C1)CC(=O)NCC2=CC=CC=C2C3=CC=CC=C3C(=O)NCCC4=CN=CC=C4,-2.180456064
124963108,COC1=C(C=C2C(=C1)C(=C(N=N2)C(=O)N)NC3=C(C(=CC=C3)Cl)F)OC,-1.659555885
124963109,COC1=C(C=C2C(=C1)C(=C(N=N2)C(=O)N)NC3=C(C(=CC=C3)Cl)Cl)OC,-1.924453039
124963110,CCOC1=C(C=C2C(=C1)N=NC(=C2NC3=C(C=C(C=C3)C)F)C(=O)N)N4CCN(CC4)C,-1.795880017
124963111,CC1=CC(=C(C=C1)F)NC2=C(N=NC3=CC(=C(C=C32)N4CCN(CC4)C)OC)C(=O)N,-1.151810883
124963273,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=CC(=N2)N3CCOCC3)NC4=CC(=NN4)OC,-0.559878397
124965247,COC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N,-1.416801226
124965250,C[C@@H](C1=CC=C(C=C1)C(=O)O)NC(=O)C2=CC=CC3=C2N(CC3)CC4=CC=C(C=C4)Cl,-1.876148359
124965575,C[C@@H]1CN(CCN1S(=O)(=O)C2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,-2.292429824
124965741,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(N=N3)C(=O)N)NC4=C(C(=CC=C4)Cl)F)OC,-1.105683937
124966247,COC1=NC=CN=C1NS(=O)(=O)C2=CC=C(C=C2)N,-0.634699251
124966485,CC1=CC(=NN1)NC2=C(C(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4)Cl,-0.642255675
124966772,CC1=C(OC2=CC=CC=C12)CN(C)C(=O)/C=C/C3=CC4=C(NC(=O)CC4)N=C3,-1.2644011
124968017,C1=CC(=CC(=C1)N2C(=CC(=N2)C(=O)N)C(=O)N)C3=C(C=CC(=C3)C(F)(F)F)C(F)(F)F,-1.484126156
124968230,C1CN(CCN1CC2=C(C=CC(=C2)Cl)OCC(=O)O)S(=O)(=O)CC3=CC=CC=C3,-2.173925197
124969128,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=NNC(=C3)C4CC4)Cl,-1.245651664
124969129,C[C@@H](C1=NC=C(C=N1)F)NC2=NC(=C(C(=N2)N3CCOCC3)Cl)NC4=CC(=NN4)OC,-1.105683937
124969842,CC1=C(C(=NO1)C)C2=CC=C(C=C2)CNS(=O)(=O)C3=C(ON=C3C)C,-1.123782159
124970893,C1CN(CCN1CC2=C(C=CC(=C2)Cl)OCC(=O)O)S(=O)(=O)C3=CC=C(C=C3)F,-1.995678626
124970895,C[C@H]1CN(CCN1C(=O)CC2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,-1.581698709
124971054,CCOC1=C(C=C2C(=C1)N=NC(=C2NC3=C(C=C(C=C3)F)F)C(=O)N)N4CCN(CC4)C,-1.416801226
124971055,CN1CCN(CC1)C2=C(C=C3C(=C2)C(=C(N=N3)C(=O)N)NC4=C(C=C(C=C4)F)F)OC,-1.023191663
124971795,CC1=CC(=NN1)NC2=NC(=NC=C2Cl)O[C@@H](C)C3=NC=C(C=N3)F,-0.604149624
124971797,C[C@@H](C1=NC=C(C=N1)F)NC2=NC=C(C(=N2)NC3=CC(=NN3)N(C)C)F,-0.657774771
124971798,CC1=CC(=NN1)NC2=CC(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4,-0.26744542
124972228,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,-0.626904013
124972357,C1=CC=C(C=C1)CC2=CC3=C(C=C2)C(=O)C=C(N3)C4=CN=CC=C4,-2.292429824
124972358,C1=CC=C(C=C1)C(C2=CC3=C(C=C2)C(=O)C=C(N3)C4=CN=CC=C4)O,-1.571865206
124973490,C[C@H]1CN(CCN1C(=O)CC2=CC=C(C=C2)Cl)CC3=C(C=CC(=C3)Cl)OCC(=O)O,-1.728158393
124973491,C[C@H]1CN(CCN1C(=O)CC2=CC=C(C=C2)Cl)CC3=C(C=CC(=C3)Cl)O[C@@H](C)C(=O)O,-1.591760035
124973641,COC1=C(C=CC(=C1)/C=C\2/C(=O)NC(=O)S2)OC3=C(C=C(C=C3)C#N)C(F)(F)F,-3.301029996
124973767,CC1=CC(=C(C=C1)NC2=C(N=NC3=CC(=C(C=C32)N4CCN(CC4)C)OC)C(=O)N)F,-1.19859629
124974124,CC1=CC(=CC=C1)NC2=NC3=CC=CC=C3C(=N2)NCC4=CC=CO4,-3.15490196
124974371,CC1=CC(=NN1)NC2=C(C(=NC(=N2)N[C@@H](C)C3=NC=C(C=N3)F)N4CCOCC4)F,-1.077793723
124976078,C1CN(CCN(C1)S(=O)(=O)CC2=CC=CC=C2)CC3=C(C=CC(=C3)Cl)OCC(=O)O,-0.804100348
124976224,COC1=C(C=C2C(=C1)C(=C(N=N2)C(=O)N)NC3=C(C=C(C=C3)F)F)OC,-1.349692477
124976225,CC1=CC(=C(C=C1)NC2=C(N=NC3=CC(=C(C=C32)OC)OC)C(=O)N)F,-1.484126156
124976226,CCOC1=C(C=C2C(=C1)N=NC(=C2NC3=C(C=CC(=C3)C)F)C(=O)N)N4CCN(CC4)C,-0.969400278
124976227,CCOC1=C(C=C2C(=C1)N=NC(=C2NC3=C(C(=CC=C3)Cl)F)C(=O)N)N4CCN(CC4)C,-1.718966633
124976467,CC1=C(C=C(C=C1)CO)N(C2=NC(=NC=C2)NC3=CC(=CC(=C3)S(=O)(=O)C)N4CCOCC4)C(C)C,-1.388276692
124976565,CS(=O)(=O)N1CCC(CC1)NC(=O)NC23CC4CC(C2)CC(C4)C3,-0.538351432
131271923,CC1=C(C=C(C=C1)CO)N(C)C2=NC(=NC=C2)NC3=CC(=CC(=C3)N4CCOCC4)N5CCOCC5,-1.087246696
131272679,CC1=CC(=NN1)NC2=C(C=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N)F,-1.274088368
131273181,COC[C@H](CN1C(=O)C=NN(C1=O)C2=CC(=C(C=C2)Cl)C(=O)NCC3(CCCCCC3)O)O,-0.232473101
131273510,C1=CC=C(C=C1)C2=C(C=CC(=C2)[N+](=O)[O-])OCC(=O)O,-2.387216143
131273512,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O,-1.170053304
131273513,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O,-1.913640169
131275503,CS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)Cl,-1.378823718
131277169,C1=CC=C(C=C1)CCNC(=O)C2=C(C=CC(=C2)N3C(=O)NC(=O)C=N3)Cl,-1.600326279
131277478,CCS(=O)(=O)C1=CC=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O,-1.562249437
131277479,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)CCC(=O)O)C,-1.591760035
131277535,CSCCC(C1=NC2=CC=CC=C2N1)NC(=O)C3=NC=CN=C3,-0.400335221
131279545,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)Cl,-1.630784143
131279546,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)C,-1.368556231
131279549,CC1=C(C(=CC=C1)C)NC(=O)C(C2=CC=C(S2)C)NC(=O)C3=CC=CC=C3O,-2.366531544
131280104,C1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)C(=O)O,-1.718966633
131280185,CC1=CC(=NN1)NC2=C(C=C(C(=N2)N[C@@H](C)C3=NC=C(C=C3)F)C#N)Cl,-1.446116973
131281588,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)C(F)(F)F)O[C@@H](C)C(=O)O)C,-1.378823718
131281648,CC1=C(SC(=N1)C(=O)[C@H](C)OC2=CC=C(C=C2)SCCCCCC3=CC=CC=C3)CCCC(=O)O,-2.15490196
131283539,C1=CC(=C(C=C1C#N)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)F,-1.53313238
131283540,C1=CC(=CC(=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)C#N,-2.124938737
131283541,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)F,-1.311580178
131283542,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)C(F)(F)F,-1.815308569
131283970,CC1=C(C=C(C=C1)CO)N(C)C2=NC(=NC=C2)NC3=CC(=CC(=C3)N4CCOCC4)N5CCCOCC5,-1.254925208
131284826,C[C@@H]1CN(C[C@@H](N1)C)C(=O)N[C@H](CC2=CC=C(C=C2)F)C(=O)N3CCC(CC3)(C4CCCCC4)C(=O)NC(C)(C)C,-1.11463878
131285556,CS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)Cl,-1.600326279
131285557,CCC1=CC(=C(C=C1)OCC(=O)O)C2=CC=C(C=C2)S(=O)(=O)C,-1.245651664
131285558,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)C,-2.537602002
131285954,CN(C1=NC(=NC=C1)NC2=CC(=CC(=C2)N3CCOCC3)N4CCOCC4)C5=CC=CC(=C5)CO,-1.014124643
131287029,CC1=C(N=CN=C1OC2CCN(CC2)C(=O)OC(C)C)OC3=C(N=CC=C3)C,-2.102372909
131287614,C1=CC(=CC(=C1)C2=C(C=CC(=C2)C(F)(F)F)OCC(=O)O)C#N,-1.8569852
131287618,CCS(=O)(=O)C1=CC(=C(C=C1)C2=C(C=CC(=C2)Cl)OCC(=O)O)Cl,-1.571865206
134435281,CC(C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5)O,-0.951558196
134435282,CS(=O)(=O)C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,-0.838033384
134435283,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)C#N,-0.642255675
134435284,COC1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,-0.951558196
134436286,CC(C)N(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,-1.552841969
134436606,COC1=CC=CC=C1C(=O)/C=C/C2=CC=CC=C2C(F)(F)F,-3.045757491
134439094,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)O,-0.872571222
134439095,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)C6=CC=CO6,-2.22184875
134439849,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCN(CC4)CCN(C)C,-1.217527376
134439850,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCN(C)C,-1.474955193
134440798,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)CC(=O)NCC3=CN=C(C=C3)OCC(F)(F)F,-2.045757491
134441128,C1=CC=C2C(=C1)C=CC=C2CCOCCSCCCNC[C@@H](C3=C4C(=C(C=C3)O)NC(=O)S4)O,-2.173925197
134441129,C1=CC(=C(C(=C1)Cl)Cl)CCNCCCSCCNC[C@@H](C2=C3C(=C(C=C2)O)NC(=O)S3)O,-1.226213555
134442993,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)OC(F)(F)F,-1.679853714
134444010,CC1=C2C(=NC=C1)N=C(N2)CCC3=NC=CC(=C3)OC,-0.705313376
134444019,CCCN(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,-1.217527376
134444883,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)OCC4CC45CC5)N)O)O,-0.604149624
134446865,CN(C)S(=O)(=O)C1=CC2=C(C=C1)OCC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,-1.032452024
134447555,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)N4CCC(CC4)CCN5CC(C5)O,-1.522878745
134447881,CCCCN(CCNCCC1=C2C(=C(C=C1)O)NC(=O)S2)C(=O)CCOCCC3=CC=CC=C3,-1.274088368
134448000,C1CC(C1)C2=NC3=NC=CN=C3N2CC4=CC(=O)NC5=C4C=CC(=C5F)F,-0.697236292
134448836,C[C@@H]1[C@@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)OCC4CC45CC5)N)O)Cl,-1.349692477
134449036,CC1=CC(=C2C=C(C=CC2=N1)OC)N3CC(OC3=O)CNC(=O)C4CC4,-0.489857301
134449640,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,-1.274088368
134450767,CC1=NN=C(C=C1)N2CC(C2)COC3=CC=C(C=C3)C4=NOC(=N4)C,-1.207608311
134450805,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)Br,-1.581698709
134450807,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)Cl,-1.142667504
134450808,C1CN(CCC1NCC2=NC3=C(C=C2)OCC(=O)N3)CCN4C(=O)COC5=C4C=C(C=C5)F,-0.770574152
134451503,CC(C)(C)OC(=O)NCC1CCC(CC1)CNC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4,-3.096910013
